	Train_Accuracy	Test_Accuracy	AUC
65	-1	-1	0.8238770685579195
66	-1	-1	0.8699763593380615
67	-1	-1	0.8430851063829787
68	-1	-1	0.8664302600472814
69	-1	-1	0.8449431652579422
70	-1	-1	0.8563101136694841
71	-1	-1	0.8770037889828038
72	-1	-1	0.8608156028368795
73	-1	-1	0.8484406878461089
74	-1	-1	0.8312647754137116
75	-1	-1	0.9178486997635933
76	-1	-1	0.83274231678487
77	-1	-1	0.8478132387706856
78	-1	-1	0.8685514427280676
79	-1	-1	0.8046690307328606
80	-1	-1	0.8232860520094563
81	-1	-1	0.8297872340425532
82	-1	-1	0.8784610900612067
83	-1	-1	0.8806146572104019
84	-1	-1	0.8744089834515366
85	-1	-1	0.7993498817966902
86	-1	-1	0.8434858641795395
87	-1	-1	0.8379481200816088
88	-1	-1	0.8484042553191489
89	-1	-1	0.8043735224586288
90	-1	-1	0.843676122931442
91	-1	-1	0.8487321480617895
92	-1	-1	0.8854561352375401
93	-1	-1	0.8815011820330969
94	-1	-1	0.8533955115126786
95	-1	-1	0.8492907801418439
96	-1	-1	0.8020094562647754
97	-1	-1	0.8637706855791961
98	-1	-1	0.824468085106383
99	-1	-1	0.7953949285922473
100	-1	-1	0.8289007092198583
101	-1	-1	0.8348108747044918
102	-1	-1	0.8414456426697756
103	-1	-1	0.8410165484633569
104	-1	-1	0.8451536643026004
105	-1	-1	0.87322695035461
106	-1	-1	0.8537234042553191
107	-1	-1	0.8979889245118041
108	-1	-1	0.9131448557271933
109	-1	-1	0.8250591016548463
110	-1	-1	0.8229905437352246
111	-1	-1	0.8947990543735225
112	-1	-1	0.8153073286052009
113	-1	-1	0.7916666666666666
114	-1	-1	0.8782505910165485
115	-1	-1	0.8543144208037825
116	-1	-1	0.8052600472813238
117	-1	-1	0.8799183911396095
118	-1	-1	0.7579787234042553
119	-1	-1	0.8859338061465721
120	-1	-1	0.8157971436898863
121	-1	-1	0.8141252955082743
122	-1	-1	0.8429029437481784
123	-1	-1	0.9113960944331099
124	-1	-1	0.8809101654846335
125	-1	-1	0.8303701544739144
126	-1	-1	0.880792771786651
127	-1	-1	0.8312647754137116
128	-1	-1	0.8067375886524822
129	-1	-1	0.8959487030020402
130	-1	-1	0.9010047281323876
131	-1	-1	0.8333333333333334
132	-1	-1	0.8877068557919622
133	-1	-1	0.8451536643026005
134	-1	-1	0.8265366430260048
135	-1	-1	0.8389479905437353
136	-1	-1	0.7792553191489362
137	-1	-1	0.8176713947990545
138	-1	-1	0.7930632468668026
139	-1	-1	0.806146572104019
140	-1	-1	0.8213348877878169
141	-1	-1	0.9202127659574468
142	-1	-1	0.8888888888888888
143	-1	-1	0.8481087470449173
144	-1	-1	0.866725768321513
145	-1	-1	0.856678486997636
146	-1	-1	0.7760047281323877
147	-1	-1	0.8986406619385342
148	-1	-1	0.8280384727484699
149	-1	-1	0.8117167006703585
150	-1	-1	0.8356973995271868
151	-1	-1	0.8599290780141845
152	-1	-1	0.8175459049839697
153	-1	-1	0.8361993587875255
154	-1	-1	0.808806146572104
155	-1	-1	0.8368794326241135
156	-1	-1	0.8324103759836783
157	-1	-1	0.8209219858156028
158	-1	-1	0.8433806146572104
159	-1	-1	0.8341591372777616
160	-1	-1	0.8868203309692672
161	-1	-1	0.9137115839243499
162	-1	-1	0.8752550276887204
163	-1	-1	0.8070330969267139
164	-1	-1	0.7801418439716312
165	-1	-1	0.8413120567375886
166	-1	-1	0.79225768321513
167	-1	-1	0.8575650118203311
168	-1	-1	0.8185579196217495
169	-1	-1	0.8992316784869976
170	-1	-1	0.8800236406619385
171	-1	-1	0.800058292043136
172	-1	-1	0.8478132387706856
173	-1	-1	0.862430778198776
174	-1	-1	0.8047216554940251
175	-1	-1	0.8011229314420804
176	-1	-1	0.8058510638297872
177	-1	-1	0.8049645390070923
178	-1	-1	0.8120567375886525
179	-1	-1	0.8883707373943457
180	-1	-1	0.8280141843971631
181	-1	-1	0.7754137115839244
182	-1	-1	0.857767414747887
183	-1	-1	0.9083924349881797
184	-1	-1	0.7928486997635934
185	-1	-1	0.8297872340425533
186	-1	-1	0.8242494899446225
187	-1	-1	0.8516467502185951
188	-1	-1	0.8738179669030733
189	-1	-1	0.8167848699763592
190	-1	-1	0.8947828621393179
191	-1	-1	0.8383569739952719
192	-1	-1	0.8442671394799055
193	-1	-1	0.8250591016548463
194	-1	-1	0.8197399527186761
195	-1	-1	0.8661347517730497
196	-1	-1	0.8008274231678487
197	-1	-1	0.8549054373522459
198	-1	-1	0.7990543735224587
199	-1	-1	0.8589332556106092
200	-1	-1	0.8812056737588653
201	-1	-1	0.7906843013225991
202	-1	-1	0.8568142610695803
203	-1	-1	0.8747044917257683
204	-1	-1	0.8466919265520257
205	-1	-1	0.8912853395511512
206	-1	-1	0.8563829787234042
207	-1	-1	0.79048463356974
208	-1	-1	0.8297872340425532
209	-1	-1	0.9213947990543734
210	-1	-1	0.8343262411347518
211	-1	-1	0.8355376653248993
212	-1	-1	0.8694652098907418
213	-1	-1	0.7709810874704491
214	-1	-1	0.8277186761229315
215	-1	-1	0.8539390454284073
216	-1	-1	0.8303622771707878
217	-1	-1	0.7833383278393766
218	-1	-1	0.8073119568474678
219	-1	-1	0.8450704225352113
220	-1	-1	0.8198981120767156
221	-1	-1	0.829487563679952
222	-1	-1	0.8717653824036803
223	-1	-1	0.8732029902242668
224	-1	-1	0.8544072948328267
225	-1	-1	0.8632218844984803
226	-1	-1	0.7619321449108682
227	-1	-1	0.8115073419238837
228	-1	-1	0.8419452887537994
229	-1	-1	0.8396763560083907
230	-1	-1	0.8319148936170213
231	-1	-1	0.8166017380881031
232	-1	-1	0.8006079027355623
233	-1	-1	0.8404255319148937
234	-1	-1	0.8579562481270602
235	-1	-1	0.9106982319448607
236	-1	-1	0.8261911896913395
237	-1	-1	0.8151975683890577
238	-1	-1	0.886018237082067
239	-1	-1	0.8456697632604135
240	-1	-1	0.8912196583757866
241	-1	-1	0.8671732522796354
242	-1	-1	0.8279635258358662
243	-1	-1	0.8954150434522026
244	-1	-1	0.8367781155015197
245	-1	-1	0.8376899696048632
246	-1	-1	0.8888222954749775
247	-1	-1	0.8799392097264438
248	-1	-1	0.8480243161094224
249	-1	-1	0.8562310030395136
