	Train_Accuracy	Test_Accuracy	AUC
67	-1	-1	0.8877878169629845
68	-1	-1	0.8203309692671396
69	-1	-1	0.9222813238770686
70	-1	-1	0.8904109589041096
71	-1	-1	0.7636257650830662
72	-1	-1	0.7793646167298164
73	-1	-1	0.8197399527186761
74	-1	-1	0.843676122931442
75	-1	-1	0.7632978723404256
76	-1	-1	0.9007092198581561
77	-1	-1	0.7777777777777778
78	-1	-1	0.8091016548463357
79	-1	-1	0.7760047281323877
80	-1	-1	0.8563829787234042
81	-1	-1	0.8221040189125296
82	-1	-1	0.8637706855791962
83	-1	-1	0.8244680851063829
84	-1	-1	0.9013002364066194
85	-1	-1	0.793144208037825
86	-1	-1	0.8703002040221509
87	-1	-1	0.8705916642378315
88	-1	-1	0.9023608277470125
89	-1	-1	0.7930632468668027
90	-1	-1	0.8498817966903073
91	-1	-1	0.8475663071990673
92	-1	-1	0.8175459049839696
93	-1	-1	0.8542698921597202
94	-1	-1	0.8005319148936171
95	-1	-1	0.8221040189125296
96	-1	-1	0.8649527186761229
97	-1	-1	0.8543144208037825
98	-1	-1	0.8696808510638298
99	-1	-1	0.8635966190614981
100	-1	-1	0.7866430260047281
101	-1	-1	0.8206264775413712
102	-1	-1	0.8461090061206645
103	-1	-1	0.8226950354609929
104	-1	-1	0.8147163120567376
105	-1	-1	0.8880023640661938
106	-1	-1	0.886820330969267
107	-1	-1	0.8223995271867612
108	-1	-1	0.773936170212766
109	-1	-1	0.8631796690307328
110	-1	-1	0.8058510638297872
111	-1	-1	0.8454491725768322
112	-1	-1	0.8200354609929078
113	-1	-1	0.8138297872340426
114	-1	-1	0.848440687846109
115	-1	-1	0.8646572104018913
116	-1	-1	0.8067618770037889
117	-1	-1	0.8309530749052754
118	-1	-1	0.9042553191489361
119	-1	-1	0.8779550827423168
120	-1	-1	0.8813756922180123
121	-1	-1	0.9029437481783738
122	-1	-1	0.8011229314420804
123	-1	-1	0.8595161760419703
124	-1	-1	0.8903664302600472
125	-1	-1	0.8522458628841608
126	-1	-1	0.8643617021276596
127	-1	-1	0.8525211308656369
128	-1	-1	0.8185579196217494
129	-1	-1	0.8619976359338061
130	-1	-1	0.7275413711583925
131	-1	-1	0.8143398426114835
132	-1	-1	0.8522296706499563
133	-1	-1	0.7774822695035462
134	-1	-1	0.8702718676122931
135	-1	-1	0.8413120567375887
136	-1	-1	0.8132387706855791
137	-1	-1	0.83451536643026
138	-1	-1	0.8909938793354708
139	-1	-1	0.8986406619385343
140	-1	-1	0.8277186761229314
141	-1	-1	0.8222092684348588
142	-1	-1	0.8117612293144209
143	-1	-1	0.8407210401891253
144	-1	-1	0.8679078014184397
145	-1	-1	0.8513593380614657
146	-1	-1	0.8936170212765957
147	-1	-1	0.8370737394345672
148	-1	-1	0.8427895981087471
149	-1	-1	0.8443602448265811
150	-1	-1	0.9075059101654845
151	-1	-1	0.8448581560283688
152	-1	-1	0.8147163120567376
153	-1	-1	0.8405712620227338
154	-1	-1	0.827164092101428
155	-1	-1	0.8105791962174941
156	-1	-1	0.8055555555555556
157	-1	-1	0.8819586126493734
158	-1	-1	0.8687943262411346
159	-1	-1	0.8478132387706856
160	-1	-1	0.8466919265520256
161	-1	-1	0.8726359338061466
162	-1	-1	0.8764775413711584
163	-1	-1	0.8536869717283591
164	-1	-1	0.8203309692671396
165	-1	-1	0.8034869976359338
166	-1	-1	0.7878250591016549
167	-1	-1	0.8395390070921986
168	-1	-1	0.9010047281323876
169	-1	-1	0.7866430260047281
170	-1	-1	0.7916059457884
171	-1	-1	0.811425240454678
172	-1	-1	0.8478132387706856
173	-1	-1	0.8386524822695035
174	-1	-1	0.8543144208037825
175	-1	-1	0.8752955082742316
176	-1	-1	0.8800236406619386
177	-1	-1	0.8356164383561644
178	-1	-1	0.8543144208037825
179	-1	-1	0.860390556689012
180	-1	-1	0.8182624113475176
181	-1	-1	0.8693853427895981
182	-1	-1	0.8380614657210401
183	-1	-1	0.8609734771203731
184	-1	-1	0.8655437352245863
185	-1	-1	0.8490236082774701
186	-1	-1	0.7999408983451538
187	-1	-1	0.8297872340425532
188	-1	-1	0.8918682599825123
189	-1	-1	0.8764208685514427
190	-1	-1	0.8257067910230254
191	-1	-1	0.8850472813238771
192	-1	-1	0.7585697399527187
193	-1	-1	0.833628841607565
194	-1	-1	0.8472222222222221
195	-1	-1	0.8705673758865248
196	-1	-1	0.8135342789598109
197	-1	-1	0.8374704491725768
198	-1	-1	0.8111702127659576
199	-1	-1	0.863179669030733
200	-1	-1	0.8029728941999417
201	-1	-1	0.8665112212183037
202	-1	-1	0.8513513513513513
203	-1	-1	0.8064420803782506
204	-1	-1	0.875886524822695
205	-1	-1	0.8761820330969267
206	-1	-1	0.8073286052009455
207	-1	-1	0.8321513002364066
208	-1	-1	0.807033096926714
209	-1	-1	0.864066193853428
210	-1	-1	0.8493387004025301
211	-1	-1	0.8780141843971631
212	-1	-1	0.8271995399654974
213	-1	-1	0.8987924094307073
214	-1	-1	0.8507723695715536
215	-1	-1	0.8338125359401956
216	-1	-1	0.8499137435307649
217	-1	-1	0.8812535940195515
218	-1	-1	0.8246928378783338
219	-1	-1	0.8412880966072455
220	-1	-1	0.859454599940066
221	-1	-1	0.7983218459694337
222	-1	-1	0.8714285714285714
223	-1	-1	0.8549595445010488
224	-1	-1	0.8410005750431283
225	-1	-1	0.9075987841945289
226	-1	-1	0.8519628408750375
227	-1	-1	0.837878333832784
228	-1	-1	0.8376899696048632
229	-1	-1	0.8043152532214565
230	-1	-1	0.88419452887538
231	-1	-1	0.8732394366197183
232	-1	-1	0.7755468984117471
233	-1	-1	0.8201977824393167
234	-1	-1	0.8714285714285714
235	-1	-1	0.8714414144441116
236	-1	-1	0.8155015197568389
237	-1	-1	0.8571428571428571
238	-1	-1	0.8945160323643991
239	-1	-1	0.9072948328267477
240	-1	-1	0.8006079027355623
241	-1	-1	0.7923284387174109
242	-1	-1	0.8790273556231003
243	-1	-1	0.7635600839077015
244	-1	-1	0.85525921486365
245	-1	-1	0.8425531914893617
246	-1	-1	0.8088145896656534
247	-1	-1	0.7580547112462006
248	-1	-1	0.8586626139817629
249	-1	-1	0.8422492401215805
